ville,code_postal,prix,pays,agence_adresse_telephone,adresse,site,annonce_link,agence_nom,totm2,titre_annonce
ST-TROPEZ,,Prix : 2 750 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-st-tropez-1543896.html,,220 , - annonce maison à vendre
ANTIBES,,Prix : 1 290 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-antibes-1468672.html,,113 , - annonce appartement à vendre
CANNES,,Prix : 1 100 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1491624.html,,115 , - annonce appartement à vendre
LE LAVANDOU,,Prix : 1 470 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-le-lavandou-1572416.html,,176 , - annonce maison à vendre
COURCHEVEL,,Prix : 2 400 000,,,,,http://www.residences-immobilier.com/fr/73/annonce-vente-maison-courchevel-1543864.html,,155 , - annonce maison à vendre
SAINTES,,Prix : 135 000,,,,,http://www.residences-immobilier.com/fr/17/annonce-vente-appartement-saintes-1467934.html,,65 , - annonce appartement à vendre
PARIS  8EME,,,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--8eme-1304849.html,,192 , - annonce appartement à vendre
BIARRITZ,,Prix : 598 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-appartement-biarritz-1303444.html,,40 , - annonce appartement à vendre
ST-RAPHAËL,,Prix : 695 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-st-raphael-1518528.html,,80 , - annonce maison à vendre
RICHEBOURG,,Prix : 1 980 000,,,,,http://www.residences-immobilier.com/fr/78/annonce-vente-maison-richebourg-1503690.html,,370 , - annonce maison à vendre
SAINTES,,Prix : 86 100,,,,,http://www.residences-immobilier.com/fr/17/annonce-vente-appartement-saintes-1467933.html,,38 , - annonce appartement à vendre
VILLEFRANCHE-SUR-MER,,Prix : 3 150 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-villefranche-sur-mer-1518774.html,,230 , - annonce maison à vendre
PARIS  1ER,,Prix : 990 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--1er-749115.html,,62 , - annonce appartement à vendre
PARIS  7EME,,Prix : 4 800 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--7eme-1413448.html,,245 , - annonce appartement à vendre
AVIGNON,,Prix : 1 431 000,,,,,http://www.residences-immobilier.com/fr/84/annonce-vente-maison-avignon-1429903.html,,300 , - annonce maison à vendre
PARIS  4EME,,,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--4eme-1201379.html,,87 , - annonce appartement à vendre
PLAN-D'ORGON,,Prix : 899 000,,,,,http://www.residences-immobilier.com/fr/13/annonce-vente-maison-plan-dorgon-1556526.html,,266 , - annonce maison à vendre
VILLE D AVRAY,,Prix : 1 850 000,,,,,http://www.residences-immobilier.com/fr/92/annonce-vente-maison-ville-d-avray-1518660.html,,270 , - annonce maison à vendre
ASCAIN,,Prix : 789 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-ascain-1556397.html,,240 , - annonce maison à vendre
LES ISSAMBRES,,Prix : 2 290 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-les-issambres-1155065.html,,218 , - annonce maison à vendre
PARIS  1ER,,Prix : 2 265 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--1er-1626106.html,,166 , - annonce appartement à vendre
ARCANGUES,,Prix : 1 080 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-arcangues-1379270.html,,250 , - annonce maison à vendre
CANNES,,Prix : 1 990 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-952778.html,,54 , - annonce appartement à vendre
PARIS  7EME,,Prix : 4 200 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--7eme-1517598.html,,175 , - annonce appartement à vendre
LES ISSAMBRES,,Prix : 2 490 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-les-issambres-1155064.html,,247 , - annonce maison à vendre
ANGLET,,Prix : 2 310 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-anglet-1597107.html,,360 , - annonce maison à vendre
VAL D'ISERE,,Prix : 7 500 000,,,,,http://www.residences-immobilier.com/fr/73/annonce-vente-maison-val-disere-1518548.html,,248 , - annonce maison à vendre
PARIS  4EME,,Prix : 1 950 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--4eme-1626122.html,,86 , - annonce appartement à vendre
DOUSSARD,,Prix : 795 000,,,,,http://www.residences-immobilier.com/fr/74/annonce-vente-maison-doussard-1321588.html,,220 , - annonce maison à vendre
PARIS  5EME,,Prix : 3 500 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--5eme-1407034.html,,214 , - annonce appartement à vendre
ST-JEAN-DE-LUZ,,Prix : 670 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-appartement-st-jean-de-luz-1472599.html,,81 , - annonce appartement à vendre
ANTHEOR,,Prix : 1 650 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-antheor-1491630.html,,250 , - annonce maison à vendre
NICE,,Prix : 3 300 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-nice-1571841.html,,146 , - annonce appartement à vendre
GIENS,,Prix : 1 990 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-giens-1572528.html,,180 , - annonce maison à vendre
ANTIBES,,Prix : 788 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-antibes-1384064.html,,260 , - annonce maison à vendre
JUAN-LES-PINS,,Prix : 950 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-juan-les-pins-1544051.html,,95 , - annonce appartement à vendre
CARQUEIRANNE,,Prix : 2 200 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-carqueiranne-1572539.html,,236 , - annonce maison à vendre
HYÈRES PLAGE,,Prix : 750 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-hyeres-plage-1572417.html,,75 , - annonce maison à vendre
PARIS 16EME,,,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris-16eme-1423417.html,,280 , - annonce appartement à vendre
JUAN-LES-PINS,,Prix : 850 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-juan-les-pins-1544050.html,,69 , - annonce appartement à vendre
CAP D'ANTIBES,,,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cap-dantibes-1544048.html,,450 , - annonce maison à vendre
ROQUEBRUNE-CAP-MARTIN,,Prix : 742 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-roquebrune-cap-martin-1543408.html,,57 , - annonce appartement à vendre
PARIS  3EME,,Prix : 1 600 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--3eme-1550978.html,,98 , - annonce appartement à vendre
CAP D'ANTIBES,,,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cap-dantibes-1544047.html,,240 , - annonce maison à vendre
CANNES,,Prix : 1 095 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1575089.html,,99 , - annonce appartement à vendre
PARIS 11EME,,Prix : 2 145 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris-11eme-1548173.html,,165 , - annonce appartement à vendre
HYÈRES,,Prix : 1 270 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-hyeres-1573834.html,,350 , - annonce maison à vendre
PORT D ENVAUX,,Prix : 351 750,,,,,http://www.residences-immobilier.com/fr/17/annonce-vente-maison-port-d-envaux-1536720.html,,180 , - annonce maison à vendre
EZE,,Prix : 695 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-eze-1566459.html,,"                    ,
        ", - annonce appartement à vendre
PARIS  8EME,,Prix : 2 399 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--8eme-1543611.html,,171 , - annonce appartement à vendre
JUAN-LES-PINS,,Prix : 408 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-juan-les-pins-1543609.html,,61 , - annonce appartement à vendre
CANNES,,Prix : 595 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1538802.html,,70 , - annonce appartement à vendre
GOLFE JUAN,,Prix : 4 100 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-golfe-juan-1543114.html,,350 , - annonce maison à vendre
CANNES,,Prix : 1 290 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1543093.html,,105 , - annonce appartement à vendre
VALLAURIS,,Prix : 1 695 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-vallauris-1543278.html,,225 , - annonce maison à vendre
FRÉJUS,,Prix : 326 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-appartement-frejus-1543372.html,,63 , - annonce appartement à vendre
CANNES,,Prix : 1 960 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1542932.html,,107 , - annonce appartement à vendre
MOUGINS,,Prix : 1 490 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-mougins-1543037.html,,340 , - annonce maison à vendre
PARIS 13EME,,Prix : 400 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris-13eme-1543307.html,,46 , - annonce appartement à vendre
GRASSE,,Prix : 2 990 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-grasse-1543022.html,,500 , - annonce maison à vendre
MOUGINS,,Prix : 2 650 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-mougins-1543021.html,,296 , - annonce maison à vendre
NEUILLY SUR SEINE,,Prix : 3 850 000,,,,,http://www.residences-immobilier.com/fr/92/annonce-vente-maison-neuilly-sur-seine-1543001.html,,276 , - annonce maison à vendre
ST-JEANNET,,Prix : 749 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-st-jeannet-1543013.html,,"                    ,
        ", - annonce maison à vendre
BIARRITZ,,Prix : 1 470 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-biarritz-1543978.html,,210 , - annonce maison à vendre
CAP D'ANTIBES,,Prix : 2 600 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cap-dantibes-1544057.html,,220 , - annonce maison à vendre
JUAN-LES-PINS,,Prix : 1 260 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-juan-les-pins-1544054.html,,150 , - annonce maison à vendre
JUAN-LES-PINS,,Prix : 1 160 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-juan-les-pins-1544053.html,,120 , - annonce maison à vendre
BORDEAUX,,Prix : 1 100 000,,,,,http://www.residences-immobilier.com/fr/33/annonce-vente-appartement-bordeaux-1518653.html,,184 , - annonce appartement à vendre
ANNECY,,Prix : 549 300,,,,,http://www.residences-immobilier.com/fr/74/annonce-vente-appartement-annecy-1518585.html,,100 , - annonce appartement à vendre
ANNECY,,Prix : 374 900,,,,,http://www.residences-immobilier.com/fr/74/annonce-vente-appartement-annecy-1518584.html,,85 , - annonce appartement à vendre
ANNECY,,Prix : 494 600,,,,,http://www.residences-immobilier.com/fr/74/annonce-vente-appartement-annecy-1518583.html,,96 , - annonce appartement à vendre
CARBON-BLANC,,Prix : 683 000,,,,,http://www.residences-immobilier.com/fr/33/annonce-vente-maison-carbon-blanc-1518652.html,,180 , - annonce maison à vendre
CAP D'ANTIBES,,Prix : 2 500 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cap-dantibes-1544056.html,,200 , - annonce maison à vendre
BIARRITZ,,Prix : 1 890 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-biarritz-1517722.html,,270 , - annonce maison à vendre
CANNES,,Prix : 2 700 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1517744.html,,160 , - annonce appartement à vendre
MOUGINS,,Prix : 1 350 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-mougins-1517741.html,,193 , - annonce maison à vendre
GASSIN,,Prix : 2 150 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-gassin-1492040.html,,240 , - annonce maison à vendre
MONACO,,Prix : 9 990 000,,,,,http://www.residences-immobilier.com/fr/98/annonce-vente-appartement-monaco-1491334.html,,238 , - annonce appartement à vendre
GRASSE,,Prix : 1 160 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-grasse-1491331.html,,260 , - annonce maison à vendre
BARDOS,,Prix : 1 150 000,,,,,http://www.residences-immobilier.com/fr/64/annonce-vente-maison-bardos-1491302.html,,350 , - annonce maison à vendre
RAMATUELLE,,Prix : 2 500 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-ramatuelle-1492039.html,,170 , - annonce maison à vendre
VILLENEUVE-LÈS-AVIGNON,,Prix : 910 000,,,,,http://www.residences-immobilier.com/fr/30/annonce-vente-maison-villeneuve-les-avignon-1491877.html,,280 , - annonce maison à vendre
PARIS 16EME,,Prix : 1 590 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris-16eme-1491183.html,,156 , - annonce appartement à vendre
VILLEFRANCHE-SUR-MER,,Prix : 2 500 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-villefranche-sur-mer-1495620.html,,180 , - annonce appartement à vendre
PARIS  8EME,,Prix : 1 235 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--8eme-1511465.html,,71 , - annonce appartement à vendre
AUPS,,Prix : 746 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-aups-1524881.html,,240 , - annonce maison à vendre
PARIS  1ER,,Prix : 18 000 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--1er-1517888.html,,400 , - annonce appartement à vendre
VILLEFRANCHE-SUR-MER,,Prix : 295 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-villefranche-sur-mer-1517884.html,,52 , - annonce appartement à vendre
PARIS 10EME,,Prix : 1 060 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris-10eme-1518287.html,,107 , - annonce appartement à vendre
PLAN-DE-LA-TOUR,,Prix : 1 990 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-plan-de-la-tour-1518480.html,,200 , - annonce maison à vendre
BEAUSOLEIL,,Prix : 2 800 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-beausoleil-1517786.html,,250 , - annonce maison à vendre
CANNES,,,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1517834.html,,105 , - annonce appartement à vendre
CANNES,,Prix : 2 100 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1517833.html,,280 , - annonce appartement à vendre
LA COLLE-SUR-LOUP,,Prix : 1 295 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-la-colle-sur-loup-1517699.html,,235 , - annonce maison à vendre
BORDEAUX,,Prix : 2 900 000,,,,,http://www.residences-immobilier.com/fr/33/annonce-vente-maison-bordeaux-1518657.html,,600 , - annonce maison à vendre
BORDEAUX,,Prix : 895 000,,,,,http://www.residences-immobilier.com/fr/33/annonce-vente-appartement-bordeaux-1518654.html,,163 , - annonce appartement à vendre
CANNES,,,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cannes-1526732.html,,660 , - annonce maison à vendre
ST-AYGULF,,Prix : 798 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-st-aygulf-1539098.html,,140 , - annonce maison à vendre
VILLEFRANCHE-SUR-MER,,Prix : 4 200 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-villefranche-sur-mer-1474374.html,,325 , - annonce maison à vendre
ST-RAPHAËL,,Prix : 1 300 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-st-raphael-1491496.html,,170 , - annonce maison à vendre
CANNES,,Prix : 2 490 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cannes-1487145.html,,230 , - annonce maison à vendre
ST-RÉMY-DE-PROVENCE,,Prix : 347 000,,,,,http://www.residences-immobilier.com/fr/13/annonce-vente-maison-st-remy-de-provence-1492016.html,,117 , - annonce maison à vendre
ST-RÉMY-DE-PROVENCE,,Prix : 475 000,,,,,http://www.residences-immobilier.com/fr/13/annonce-vente-maison-st-remy-de-provence-1492015.html,,130 , - annonce maison à vendre
ST-RÉMY-DE-PROVENCE,,Prix : 1 745 000,,,,,http://www.residences-immobilier.com/fr/13/annonce-vente-maison-st-remy-de-provence-1492011.html,,500 , - annonce maison à vendre
GASSIN,,Prix : 1 660 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-gassin-1492051.html,,199 , - annonce maison à vendre
CAP D'ANTIBES,,Prix : 4 950 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-cap-dantibes-1491127.html,,280 , - annonce maison à vendre
RAMATUELLE,,Prix : 4 725 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-ramatuelle-1492044.html,,295 , - annonce maison à vendre
NICE,,Prix : 995 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-nice-1465577.html,,240 , - annonce maison à vendre
ST-TROPEZ,,Prix : 2 750 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-maison-st-tropez-1492046.html,,170 , - annonce maison à vendre
PARIS  8EME,,Prix : 1 400 000,,,,,http://www.residences-immobilier.com/fr/75/annonce-vente-appartement-paris--8eme-1476588.html,,81 , - annonce appartement à vendre
CANNES,,Prix : 1 550 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-appartement-cannes-1475612.html,,89 , - annonce appartement à vendre
MOUGINS,,Prix : 2 390 000,,,,,http://www.residences-immobilier.com/fr/06/annonce-vente-maison-mougins-1474877.html,,400 , - annonce maison à vendre
STE-MAXIME,,Prix : 95 000,,,,,http://www.residences-immobilier.com/fr/83/annonce-vente-appartement-ste-maxime-1474704.html,,31 , - annonce appartement à vendre
